,Price,N_rooms,Surface_m2,Link,Zone,Price_per_m2
177,936,1,25.12,"https://www.seloger.com/annonces/locations/appartement/paris-11eme-75/leon-blum-folie-regnault/164074203.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,37.261146496815286
178,1195,2,39.0,"https://www.seloger.com/annonces/locations/appartement/paris-10eme-75/louis-blanc-aqueduc/164250507.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,30.641025641025642
179,1200,1,39.5,"https://www.seloger.com/annonces/locations/appartement/paris-11eme-75/bastille-popincourt/164515519.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,30.379746835443036
180,730,1,18.0,"https://www.seloger.com/annonces/locations/appartement/paris-10eme-75/chateau-d-eau-lancry/164541621.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,40.55555555555556
181,750,1,32.0,"https://www.seloger.com/annonces/locations/appartement/paris-11eme-75/republique-saint-ambroise/164505755.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,23.4375
182,1100,1,25.0,"https://www.seloger.com/annonces/locations/appartement/paris-11eme-75/bastille-popincourt/121768111.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,44.0
183,790,1,15.0,"https://www.seloger.com/annonces/locations/appartement/paris-9eme-75/lafayette-richer/164317957.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,52.666666666666664
184,900,1,18.0,"https://www.seloger.com/annonces/locations/appartement/paris-11eme-75/belleville-saint-maur/164240775.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,50.0
185,880,1,21.0,"https://www.seloger.com/annonces/locations/appartement/paris-11eme-75/nation-alexandre-dumas/159747985.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,41.904761904761905
186,900,2,27.0,"https://www.seloger.com/annonces/locations/appartement/paris-10eme-75/saint-vincent-de-paul-lariboisiere/164310047.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,33.333333333333336
187,900,1,28.0,"https://www.seloger.com/annonces/locations/appartement/paris-9eme-75/trudaine-maubeuge/160511387.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,32.142857142857146
188,1050,1,21.0,"https://www.seloger.com/annonces/locations/appartement/paris-11eme-75/republique-saint-ambroise/161211707.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,50.0
189,1100,1,16.0,"https://www.seloger.com/annonces/locations/appartement/paris-9eme-75/clichy-trinite/163667347.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,68.75
190,1026,2,35.0,"https://www.seloger.com/annonces/locations/appartement/paris-10eme-75/grange-aux-belles-terrage/163728973.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,29.314285714285713
191,990,2,29.58,"https://www.seloger.com/annonces/locations/appartement/paris-11eme-75/leon-blum-folie-regnault/162532369.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,33.46855983772819
192,1150,2,25.0,"https://www.seloger.com/annonces/locations/appartement/paris-10eme-75/louis-blanc-aqueduc/162063793.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,46.0
193,1165,1,28.0,"https://www.seloger.com/annonces/locations/appartement/paris-11eme-75/republique-saint-ambroise/164052145.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,41.607142857142854
194,1200,2,27.0,"https://www.seloger.com/annonces/locations/appartement/paris-11eme-75/republique-saint-ambroise/164247953.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,44.44444444444444
195,750,1,19.9,"https://www.seloger.com/annonces/locations/appartement/paris-9eme-75/clichy-trinite/163724635.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,37.68844221105528
196,968,1,32.0,"https://www.seloger.com/annonces/locations/appartement/paris-11eme-75/162278153.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,30.25
197,1170,1,34.08,"https://www.seloger.com/annonces/locations/appartement/paris-11eme-75/belleville-saint-maur/164243211.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,34.33098591549296
198,890,1,31.12,"https://www.seloger.com/annonces/locations/appartement/paris-11eme-75/leon-blum-folie-regnault/164528295.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,28.598971722365036
199,890,1,31.12,"https://www.seloger.com/annonces/locations/appartement/paris-11eme-75/leon-blum-folie-regnault/164528295.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,28.598971722365036
200,590,1,12.0,"https://www.seloger.com/annonces/locations/appartement/paris-10eme-75/grange-aux-belles-terrage/163873959.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,49.166666666666664
201,950,2,32.0,"https://www.seloger.com/annonces/locations/appartement/paris-10eme-75/louis-blanc-aqueduc/162921119.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,29.6875
202,1050,1,18.0,"https://www.seloger.com/annonces/locations/appartement/paris-9eme-75/lorette-martyrs/164486303.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,58.333333333333336
203,899,1,22.0,"https://www.seloger.com/annonces/locations/appartement/paris-10eme-75/saint-vincent-de-paul-lariboisiere/164171731.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,40.86363636363637
204,600,1,13.0,"https://www.seloger.com/annonces/locations/appartement/paris-10eme-75/louis-blanc-aqueduc/163825637.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,46.15384615384615
205,730,1,10.0,"https://www.seloger.com/annonces/locations/appartement/paris-10eme-75/louis-blanc-aqueduc/164485229.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,73.0
206,1026,2,35.0,"https://www.seloger.com/annonces/locations/appartement/paris-10eme-75/grange-aux-belles-terrage/163728657.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,29.314285714285713
207,1180,1,22.0,"https://www.seloger.com/annonces/locations/appartement/paris-9eme-75/lorette-martyrs/163713655.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,53.63636363636363
208,1011,1,31.05,"https://www.seloger.com/annonces/locations/appartement/paris-9eme-75/provence-opera/162352989.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,32.56038647342995
209,805,1,25.0,"https://www.seloger.com/annonces/locations/appartement/paris-9eme-75/lorette-martyrs/159534861.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,32.2
210,850,1,23.0,"https://www.seloger.com/annonces/locations/appartement/paris-10eme-75/chateau-d-eau-lancry/163980817.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,36.95652173913044
211,740,1,19.0,"https://www.seloger.com/annonces/locations/appartement/paris-9eme-75/lorette-martyrs/164065411.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,38.94736842105263
212,1030,1,30.71,"https://www.seloger.com/annonces/locations/appartement/paris-11eme-75/bastille-popincourt/163484233.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,33.53956366004559
213,1061,1,23.59,"https://www.seloger.com/annonces/locations/appartement/paris-10eme-75/faubourg-du-temple-hopital-saint-louis/163613393.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,44.976685036032215
214,526,1,14.42,"https://www.seloger.com/annonces/locations/appartement/paris-11eme-75/belleville-saint-maur/163723667.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,36.47711511789182
215,980,1,28.0,"https://www.seloger.com/annonces/locations/appartement/paris-11eme-75/nation-alexandre-dumas/164330445.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,35.0
216,430,1,9.0,"https://www.seloger.com/annonces/locations/appartement/paris-9eme-75/lorette-martyrs/162921121.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,47.77777777777778
217,950,1,27.0,"https://www.seloger.com/annonces/locations/appartement/paris-10eme-75/porte-saint-denis-paradis/163768703.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,35.18518518518518
218,975,2,36.4,"https://www.seloger.com/annonces/locations/appartement/paris-10eme-75/saint-vincent-de-paul-lariboisiere/161034923.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,26.78571428571429
219,800,1,24.0,"https://www.seloger.com/annonces/locations/appartement/paris-9eme-75/trudaine-maubeuge/164013747.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,33.333333333333336
220,890,1,26.88,"https://www.seloger.com/annonces/locations/appartement/paris-10eme-75/louis-blanc-aqueduc/162231613.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,33.11011904761905
221,750,1,10.0,"https://www.seloger.com/annonces/locations/appartement/paris-10eme-75/porte-saint-denis-paradis/164048161.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,75.0
222,975,2,32.0,"https://www.seloger.com/annonces/locations/appartement/paris-10eme-75/chateau-d-eau-lancry/163910809.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,30.46875
223,1090,2,33.31,"https://www.seloger.com/annonces/locations/appartement/paris-11eme-75/leon-blum-folie-regnault/164422527.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,32.72290603422395
224,783,1,17.0,"https://www.seloger.com/annonces/locations/appartement/paris-9eme-75/provence-opera/164106459.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,46.05882352941177
225,1010,2,32.0,"https://www.seloger.com/annonces/locations/appartement/paris-11eme-75/republique-saint-ambroise/164393225.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,31.5625
226,1100,1,34.0,"https://www.seloger.com/annonces/locations/appartement/paris-11eme-75/leon-blum-folie-regnault/162987857.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,32.35294117647059
227,1037,2,31.0,"https://www.seloger.com/annonces/locations/appartement/paris-9eme-75/lorette-martyrs/161262075.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,33.45161290322581
228,1020,1,28.28,"https://www.seloger.com/annonces/locations/appartement/paris-11eme-75/belleville-saint-maur/162224813.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,36.067892503536065
229,975,2,28.0,"https://www.seloger.com/annonces/locations/appartement/paris-10eme-75/grange-aux-belles-terrage/163809063.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,34.82142857142857
230,1070,2,31.34,"https://www.seloger.com/annonces/locations/appartement/paris-11eme-75/nation-alexandre-dumas/164236565.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,34.14167198468411
231,1100,2,39.86,"https://www.seloger.com/annonces/locations/appartement/paris-11eme-75/republique-saint-ambroise/162762679.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,27.596588058203714
232,1160,1,32.0,"https://www.seloger.com/annonces/locations/appartement/paris-11eme-75/republique-saint-ambroise/164313893.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,36.25
233,1200,2,28.0,"https://www.seloger.com/annonces/locations/appartement/paris-11eme-75/nation-alexandre-dumas/164424353.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,42.857142857142854
234,850,1,28.0,"https://www.seloger.com/annonces/locations/appartement/paris-11eme-75/republique-saint-ambroise/163490135.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,30.357142857142858
235,1200,1,35.0,"https://www.seloger.com/annonces/locations/appartement/paris-11eme-75/bastille-popincourt/164039291.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,34.285714285714285
236,710,1,17.0,"https://www.seloger.com/annonces/locations/appartement/paris-11eme-75/leon-blum-folie-regnault/161783331.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,41.76470588235294
237,1200,1,35.0,"https://www.seloger.com/annonces/locations/appartement/paris-11eme-75/bastille-popincourt/164166281.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,34.285714285714285
238,960,1,29.44,"https://www.seloger.com/annonces/locations/appartement/paris-11eme-75/belleville-saint-maur/162945765.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,32.608695652173914
239,1178,2,28.0,"https://www.seloger.com/annonces/locations/appartement/paris-9eme-75/trudaine-maubeuge/164554123.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,42.07142857142857
240,1100,1,20.0,"https://www.seloger.com/annonces/locations/appartement/paris-9eme-75/provence-opera/154502989.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,55.0
241,1070,2,30.24,"https://www.seloger.com/annonces/locations/appartement/paris-11eme-75/nation-alexandre-dumas/161664403.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,35.383597883597886
242,1046,1,27.0,"https://www.seloger.com/annonces/locations/appartement/paris-10eme-75/161851543.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,38.74074074074074
243,950,1,20.0,"https://www.seloger.com/annonces/locations/appartement/paris-11eme-75/leon-blum-folie-regnault/163346883.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,47.5
244,950,1,21.67,"https://www.seloger.com/annonces/locations/appartement/paris-9eme-75/163330711.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,43.83940932164282
245,809,1,20.06,"https://www.seloger.com/annonces/locations/appartement/paris-11eme-75/164523809.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,40.32901296111665
246,1190,1,35.21,"https://www.seloger.com/annonces/locations/appartement/paris-9eme-75/153459275.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,33.79721669980119
247,995,1,32.75,"https://www.seloger.com/annonces/locations/appartement/paris-11eme-75/164497769.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,30.38167938931298
248,998,1,30.0,"https://www.seloger.com/annonces/locations/appartement/paris-11eme-75/163165699.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,33.266666666666666
249,950,2,28.1,"https://www.seloger.com/annonces/locations/appartement/paris-11eme-75/164120615.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,33.80782918149466
250,1020,2,28.2,"https://www.seloger.com/annonces/locations/appartement/paris-10eme-75/164302259.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,36.170212765957444
251,1100,3,55.0,"https://www.seloger.com/annonces/locations/appartement/paris-10eme-75/164278861.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,20.0
252,660,1,15.0,"https://www.seloger.com/annonces/locations/appartement/paris-10eme-75/163897895.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,44.0
253,800,1,18.3,"https://www.seloger.com/annonces/locations/appartement/paris-11eme-75/164378929.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,43.71584699453552
254,1060,2,30.07,"https://www.seloger.com/annonces/locations/appartement/paris-10eme-75/162070505.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,35.25108081143998
255,899,1,25.04,"https://www.seloger.com/annonces/locations/appartement/paris-11eme-75/164529187.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,35.902555910543136
256,790,1,15.0,"https://www.seloger.com/annonces/locations/appartement/paris-11eme-75/117201585.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,52.666666666666664
257,759,1,11.0,"https://www.seloger.com/annonces/locations/appartement/paris-10eme-75/163249347.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,69.0
258,850,1,23.0,"https://www.seloger.com/annonces/locations/appartement/paris-11eme-75/164492443.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,36.95652173913044
259,1160,2,28.0,"https://www.seloger.com/annonces/locations/appartement/paris-11eme-75/164548273.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,41.42857142857143
260,980,1,33.0,"https://www.seloger.com/annonces/locations/appartement/paris-10eme-75/156873957.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,29.696969696969695
261,1135,1,35.06,"https://www.seloger.com/annonces/locations/appartement/paris-11eme-75/163228571.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,32.373074729035935
262,995,1,25.57,"https://www.seloger.com/annonces/locations/appartement/paris-10eme-75/164121719.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,38.912788423934295
263,950,1,22.0,"https://www.seloger.com/annonces/locations/appartement/paris-10eme-75/louis-blanc-aqueduc/162093127.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,43.18181818181818
264,1050,1,20.0,"https://www.seloger.com/annonces/locations/appartement/paris-11eme-75/nation-alexandre-dumas/161835381.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,52.5
265,1080,2,29.0,"https://www.seloger.com/annonces/locations/appartement/paris-9eme-75/164157321.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,37.241379310344826
266,1150,1,27.0,"https://www.seloger.com/annonces/locations/appartement/paris-9eme-75/lafayette-richer/161442433.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,42.592592592592595
267,1100,1,28.0,"https://www.seloger.com/annonces/locations/appartement/paris-9eme-75/clichy-trinite/161922865.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,39.285714285714285
268,1100,1,25.0,"https://www.seloger.com/annonces/locations/appartement/paris-10eme-75/164323591.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,44.0
269,600,1,11.0,"https://www.seloger.com/annonces/locations/appartement/paris-10eme-75/164343397.htm?projects=1&types=2,1&natures=1&places=[{ci:750109}|{ci:750110}|{ci:750111}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisEst,54.54545454545455
