,Price,N_rooms,Surface_m2,Link,Zone,Price_per_m2
340,1020,1,30.65,"https://www.seloger.com/annonces/locations/appartement/paris-14eme-75/raspail-montparnasse/164001683.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,33.278955954323
341,890,1,30.13,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/citroen-boucicaut/164015021.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,29.538665781613012
342,722,1,19.0,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/georges-brassens/164314045.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,38.0
343,1190,2,42.0,"https://www.seloger.com/annonces/locations/appartement/paris-13eme-75/bievres-sud-tolbiac/164319349.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,28.333333333333332
344,750,1,12.72,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/georges-brassens/164417831.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,58.96226415094339
345,1185,2,33.32,"https://www.seloger.com/annonces/locations/appartement/paris-14eme-75/pernety/162860189.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,35.56422569027611
346,1180,1,25.0,"https://www.seloger.com/annonces/locations/appartement/paris-12eme-75/aligre-gare-de-lyon/163229055.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,47.2
347,972,2,34.02,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/saint-lambert/163877559.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,28.57142857142857
348,950,1,28.33,"https://www.seloger.com/annonces/locations/appartement/paris-14eme-75/montsouris-dareau/164040363.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,33.53335686551359
349,776,1,21.47,"https://www.seloger.com/annonces/locations/appartement/paris-14eme-75/montsouris-dareau/164074307.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,36.143455985095486
350,990,1,28.0,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/alleray-procession/164492243.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,35.357142857142854
351,980,1,28.0,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/dupleix-motte-picquet/164492249.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,35.0
352,1135,2,44.0,"https://www.seloger.com/annonces/locations/appartement/paris-13eme-75/croulebarbe/164494783.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,25.795454545454547
353,1185,2,33.32,"https://www.seloger.com/annonces/locations/appartement/paris-14eme-75/pernety/162860189.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,35.56422569027611
354,950,1,28.33,"https://www.seloger.com/annonces/locations/appartement/paris-14eme-75/montsouris-dareau/164040363.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,33.53335686551359
355,776,1,21.47,"https://www.seloger.com/annonces/locations/appartement/paris-14eme-75/montsouris-dareau/164074307.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,36.143455985095486
356,564,1,15.79,"https://www.seloger.com/annonces/locations/appartement/paris-13eme-75/croulebarbe/164074629.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,35.7188093730209
357,1200,2,42.6,"https://www.seloger.com/annonces/locations/appartement/paris-12eme-75/jardin-de-reuilly/164218881.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,28.16901408450704
358,820,1,26.3,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/vaugirard-parc-des-expositions/164500079.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,31.178707224334598
359,955,2,31.06,"https://www.seloger.com/annonces/locations/appartement/paris-14eme-75/pernety/164508563.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,30.74694140373471
360,1075,1,29.28,"https://www.seloger.com/annonces/locations/appartement/paris-12eme-75/jardin-de-reuilly/164297321.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,36.71448087431694
361,872,1,21.0,"https://www.seloger.com/annonces/locations/appartement/paris-12eme-75/vallee-de-fecamp/164371779.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,41.523809523809526
362,890,1,25.0,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/vaugirard-parc-des-expositions/164404819.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,35.6
363,639,1,13.34,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/emeriau-zola/164408821.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,47.90104947526237
364,875,1,27.0,"https://www.seloger.com/annonces/locations/appartement/paris-14eme-75/pernety/164502039.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,32.407407407407405
365,760,1,22.41,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/alleray-procession/164504299.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,33.91343150379295
366,1160,2,35.0,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/vaugirard-parc-des-expositions/159644631.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,33.142857142857146
367,760,1,18.0,"https://www.seloger.com/annonces/locations/appartement/paris-12eme-75/bel-air-sud/164283841.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,42.22222222222222
368,700,1,18.0,"https://www.seloger.com/annonces/locations/appartement/paris-14eme-75/164283953.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,38.888888888888886
369,870,1,29.0,"https://www.seloger.com/annonces/locations/appartement/paris-14eme-75/mouton-duvernet/164306231.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,30.0
370,1090,2,36.38,"https://www.seloger.com/annonces/locations/appartement/paris-13eme-75/dunois-bibliotheque-jeanne-d-arc/161759547.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,29.961517317207253
371,990,1,33.63,"https://www.seloger.com/annonces/locations/appartement/paris-12eme-75/jardin-de-reuilly/163008695.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,29.43800178412132
372,668,1,16.0,"https://www.seloger.com/annonces/locations/appartement/paris-14eme-75/jean-moulin-porte-d-orleans/163068875.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,41.75
373,1050,1,40.51,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/vaugirard-parc-des-expositions/163720825.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,25.91952604295236
374,720,1,17.03,"https://www.seloger.com/annonces/locations/appartement/paris-14eme-75/montsouris-dareau/164002187.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,42.27833235466823
375,1080,2,27.63,"https://www.seloger.com/annonces/locations/appartement/paris-14eme-75/pernety/164009043.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,39.08794788273616
376,950,2,35.67,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/alleray-procession/164048985.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,26.633024950939163
377,820,1,16.46,"https://www.seloger.com/annonces/locations/appartement/paris-14eme-75/raspail-montparnasse/164100927.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,49.81773997569866
378,615,1,12.0,"https://www.seloger.com/annonces/locations/appartement/paris-14eme-75/pernety/164111121.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,51.25
379,868,1,25.89,"https://www.seloger.com/annonces/locations/appartement/paris-14eme-75/didot-porte-de-vanves/164273269.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,33.52645809192738
380,800,1,20.0,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/alleray-procession/164422563.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,40.0
381,796,1,18.51,"https://www.seloger.com/annonces/locations/appartement/paris-14eme-75/pernety/164524439.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,43.003781739600214
382,1160,2,33.52,"https://www.seloger.com/annonces/locations/appartement/paris-13eme-75/bievres-sud-tolbiac/154977843.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,34.60620525059665
383,914,1,27.67,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/emeriau-zola/163038651.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,33.03216479942176
384,1185,2,37.0,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/violet-commerce/163423533.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,32.027027027027025
385,920,1,27.0,"https://www.seloger.com/annonces/locations/appartement/paris-13eme-75/olympiades-choisy/164493807.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,34.074074074074076
386,949,1,32.97,"https://www.seloger.com/annonces/locations/appartement/paris-14eme-75/didot-porte-de-vanves/163097603.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,28.78374279648165
387,406,1,10.07,"https://www.seloger.com/annonces/locations/appartement/paris-14eme-75/raspail-montparnasse/164077101.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,40.317775571002976
388,595,1,9.0,"https://www.seloger.com/annonces/locations/appartement/paris-12eme-75/bel-air-nord/164328913.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,66.11111111111111
389,772,1,21.0,"https://www.seloger.com/annonces/locations/appartement/paris-14eme-75/raspail-montparnasse/164371771.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,36.76190476190476
390,1105,2,46.7,"https://www.seloger.com/annonces/locations/appartement/paris-12eme-75/164406033.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,23.661670235546037
391,737,1,19.0,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/emeriau-zola/164501635.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,38.78947368421053
392,772,1,29.6,"https://www.seloger.com/annonces/locations/appartement/paris-13eme-75/croulebarbe/164506493.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,26.08108108108108
393,890,1,25.0,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/vaugirard-parc-des-expositions/164538225.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,35.6
394,768,2,26.0,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/georges-brassens/164539779.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,29.53846153846154
395,1097,1,32.02,"https://www.seloger.com/annonces/locations/appartement/paris-13eme-75/salpetriere-austerlitz/156046005.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,34.25983760149906
396,915,1,28.29,"https://www.seloger.com/annonces/locations/appartement/paris-14eme-75/jean-moulin-porte-d-orleans/159961751.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,32.34358430540827
397,1095,1,33.3,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/georges-brassens/149773871.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,32.88288288288289
398,850,1,29.47,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/georges-brassens/162837297.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,28.842891075670174
399,1100,1,37.0,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/alleray-procession/164054607.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,29.72972972972973
400,580,1,15.0,"https://www.seloger.com/annonces/locations/appartement/paris-12eme-75/aligre-gare-de-lyon/163905279.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,38.666666666666664
401,1114,1,31.0,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/emeriau-zola/163918143.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,35.935483870967744
402,1100,1,37.0,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/alleray-procession/164054607.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,29.72972972972973
403,1060,2,23.0,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/vaugirard-parc-des-expositions/164096423.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,46.08695652173913
404,880,1,30.0,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/alleray-procession/164097371.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,29.333333333333332
405,780,1,26.0,"https://www.seloger.com/annonces/locations/appartement/paris-13eme-75/patay-massena/164237911.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,30.0
406,726,1,22.28,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/violet-commerce/164270113.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,32.58527827648115
407,650,1,18.0,"https://www.seloger.com/annonces/locations/appartement/paris-13eme-75/olympiades-choisy/164307115.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,36.111111111111114
408,611,1,15.19,"https://www.seloger.com/annonces/locations/appartement/paris-13eme-75/dunois-bibliotheque-jeanne-d-arc/164317547.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,40.223831468071104
409,815,1,20.0,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/pasteur-montparnasse/164324551.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,40.75
410,1050,1,27.0,"https://www.seloger.com/annonces/locations/appartement/paris-14eme-75/mouton-duvernet/164320803.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,38.888888888888886
411,771,1,21.0,"https://www.seloger.com/annonces/locations/appartement/paris-13eme-75/nationale-deux-moulins/164386987.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,36.714285714285715
412,980,2,32.0,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/violet-commerce/164391921.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,30.625
413,780,1,19.0,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/pasteur-montparnasse/164391923.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,41.05263157894737
414,528,1,9.56,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/saint-lambert/163283483.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,55.230125523012546
415,1070,2,29.08,"https://www.seloger.com/annonces/locations/appartement/paris-13eme-75/buttes-aux-cailles-glaciere/163718505.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,36.79504814305365
416,890,1,23.69,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/emeriau-zola/164422529.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,37.56859434360489
417,682,1,16.12,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/saint-lambert/164433567.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,42.30769230769231
418,1112,2,39.84,"https://www.seloger.com/annonces/locations/appartement/paris-14eme-75/pernety/164496195.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,27.91164658634538
419,675,1,19.0,"https://www.seloger.com/annonces/locations/appartement/paris-12eme-75/aligre-gare-de-lyon/164524507.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,35.526315789473685
420,890,2,30.0,"https://www.seloger.com/annonces/locations/appartement/paris-14eme-75/jean-moulin-porte-d-orleans/164543899.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,29.666666666666668
421,991,2,29.05,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/emeriau-zola/164549217.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,34.11359724612736
422,1100,1,30.0,"https://www.seloger.com/annonces/locations/appartement/paris-12eme-75/jardin-de-reuilly/160608713.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,36.666666666666664
423,930,1,23.0,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/citroen-boucicaut/160962611.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,40.43478260869565
424,791,1,23.58,"https://www.seloger.com/annonces/locations/appartement/paris-12eme-75/nation-picpus/163289261.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,33.54537743850721
425,930,1,23.0,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/citroen-boucicaut/160962611.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,40.43478260869565
426,1200,2,58.0,"https://www.seloger.com/annonces/locations/appartement/paris-12eme-75/nation-picpus/163310603.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,20.689655172413794
427,929,2,28.77,"https://www.seloger.com/annonces/locations/appartement/paris-14eme-75/montsouris-dareau/163440389.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,32.29058046576295
