,Price,N_rooms,Surface_m2,Link,Zone,Price_per_m2
160,695,1,13.46,"https://www.seloger.com/annonces/locations/appartement/paris-4eme-75/164116429.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,51.634472511144125
161,1009,2,25.05,"https://www.seloger.com/annonces/locations/appartement/paris-6eme-75/saint-placide/164315569.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,40.27944111776447
162,1200,1,30.0,"https://www.seloger.com/annonces/locations/appartement/paris-6eme-75/notre-dame-des-champs/159834833.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,40.0
163,1200,1,42.35,"https://www.seloger.com/annonces/locations/appartement/paris-4eme-75/arsenal/163942229.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,28.335301062573787
164,845,1,23.03,"https://www.seloger.com/annonces/locations/appartement/paris-2eme-75/sentier-bonne-nouvelle/164493117.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,36.691272253582284
165,1140,1,27.0,"https://www.seloger.com/annonces/locations/appartement/paris-2eme-75/montorgueil-saint-denis/164494225.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,42.22222222222222
166,990,2,26.0,"https://www.seloger.com/annonces/locations/appartement/paris-6eme-75/rennes/163173691.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,38.07692307692308
167,900,2,22.51,"https://www.seloger.com/annonces/locations/appartement/paris-2eme-75/sentier-bonne-nouvelle/163992955.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,39.982230119946685
168,992,1,25.49,"https://www.seloger.com/annonces/locations/appartement/paris-6eme-75/monnaie/164334737.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,38.91722244017262
169,1150,1,21.0,"https://www.seloger.com/annonces/locations/appartement/paris-1er-75/les-halles/161021197.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,54.76190476190476
170,973,1,24.65,"https://www.seloger.com/annonces/locations/appartement/paris-1er-75/les-halles/162548903.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,39.472616632860046
171,924,2,22.2,"https://www.seloger.com/annonces/locations/appartement/paris-5eme-75/val-de-grace/164324853.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,41.62162162162162
172,1190,1,29.4,"https://www.seloger.com/annonces/locations/appartement/paris-2eme-75/montorgueil-saint-denis/163860107.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,40.47619047619048
173,980,1,12.83,"https://www.seloger.com/annonces/locations/appartement/paris-6eme-75/monnaie/163978593.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,76.38347622759159
174,1194,1,31.1,"https://www.seloger.com/annonces/locations/appartement/paris-3eme-75/archives/164002773.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,38.39228295819935
175,1110,1,22.0,"https://www.seloger.com/annonces/locations/appartement/paris-6eme-75/notre-dame-des-champs/163874431.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,50.45454545454545
176,1095,1,25.86,"https://www.seloger.com/annonces/locations/appartement/paris-3eme-75/archives/164516377.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,42.34338747099768
177,1000,1,32.0,"https://www.seloger.com/annonces/locations/appartement/paris-5eme-75/sorbonne/159684953.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,31.25
178,1190,1,36.0,"https://www.seloger.com/annonces/locations/appartement/paris-3eme-75/enfants-rouges/161464327.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,33.05555555555556
179,950,1,21.0,"https://www.seloger.com/annonces/locations/appartement/paris-2eme-75/sentier-bonne-nouvelle/164283659.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,45.23809523809524
180,1197,2,40.14,"https://www.seloger.com/annonces/locations/appartement/paris-2eme-75/sentier-bonne-nouvelle/163261513.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,29.820627802690584
181,897,1,14.1,"https://www.seloger.com/annonces/locations/appartement/paris-6eme-75/monnaie/163811875.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,63.61702127659574
182,1094,1,31.85,"https://www.seloger.com/annonces/locations/appartement/paris-5eme-75/jardin-des-plantes/163910789.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,34.34850863422292
183,849,1,18.22,"https://www.seloger.com/annonces/locations/appartement/paris-6eme-75/monnaie/164101451.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,46.59714599341383
184,1150,1,35.39,"https://www.seloger.com/annonces/locations/appartement/paris-5eme-75/jardin-des-plantes/164123157.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,32.49505510031082
185,835,1,17.8,"https://www.seloger.com/annonces/locations/appartement/paris-4eme-75/162704555.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,46.91011235955056
186,1150,2,25.78,"https://www.seloger.com/annonces/locations/appartement/paris-2eme-75/vivienne-gaillon/163877175.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,44.608223429014735
187,793,2,20.0,"https://www.seloger.com/annonces/locations/appartement/paris-4eme-75/saint-merri/163947391.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,39.65
188,1150,1,33.0,"https://www.seloger.com/annonces/locations/appartement/paris-4eme-75/arsenal/164511195.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,34.84848484848485
189,1150,2,30.0,"https://www.seloger.com/annonces/locations/appartement/paris-4eme-75/saint-gervais/163471025.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,38.333333333333336
190,1100,1,26.0,"https://www.seloger.com/annonces/locations/appartement/paris-2eme-75/sentier-bonne-nouvelle/162901695.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,42.30769230769231
191,890,1,15.0,"https://www.seloger.com/annonces/locations/appartement/paris-4eme-75/saint-gervais/163677651.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,59.333333333333336
192,600,1,18.0,"https://www.seloger.com/annonces/locations/appartement/paris-5eme-75/jardin-des-plantes/163472373.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,33.333333333333336
193,1100,1,21.0,"https://www.seloger.com/annonces/locations/appartement/paris-4eme-75/saint-merri/163965449.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,52.38095238095238
194,915,1,20.0,"https://www.seloger.com/annonces/locations/appartement/paris-6eme-75/saint-placide/162935827.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,45.75
195,1000,1,22.0,"https://www.seloger.com/annonces/locations/appartement/paris-2eme-75/montorgueil-saint-denis/161467497.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,45.45454545454545
196,705,1,19.69,"https://www.seloger.com/annonces/locations/appartement/paris-3eme-75/archives/163861737.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,35.80497714575927
197,1050,1,19.0,"https://www.seloger.com/annonces/locations/appartement/paris-2eme-75/montorgueil-saint-denis/164005693.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,55.26315789473684
198,850,1,21.1,"https://www.seloger.com/annonces/locations/appartement/paris-3eme-75/enfants-rouges/163955945.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,40.284360189573455
199,1077,1,22.0,"https://www.seloger.com/annonces/locations/appartement/paris-4eme-75/arsenal/163883147.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,48.95454545454545
200,850,1,22.45,"https://www.seloger.com/annonces/locations/appartement/paris-3eme-75/archives/164224723.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,37.8619153674833
201,990,1,31.34,"https://www.seloger.com/annonces/locations/appartement/paris-5eme-75/val-de-grace/164514371.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,31.589023611997447
202,1180,1,26.0,"https://www.seloger.com/annonces/locations/appartement/paris-2eme-75/sentier-bonne-nouvelle/132313669.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,45.38461538461539
203,790,1,15.04,"https://www.seloger.com/annonces/locations/appartement/paris-6eme-75/odeon/164228693.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,52.526595744680854
204,975,1,28.0,"https://www.seloger.com/annonces/locations/appartement/paris-6eme-75/monnaie/159941577.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,34.82142857142857
205,1200,1,27.3,"https://www.seloger.com/annonces/locations/appartement/paris-2eme-75/sentier-bonne-nouvelle/164242029.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,43.956043956043956
206,1158,2,30.0,"https://www.seloger.com/annonces/locations/appartement/paris-5eme-75/val-de-grace/164309535.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,38.6
207,1050,2,24.0,"https://www.seloger.com/annonces/locations/appartement/paris-5eme-75/sorbonne/164324807.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,43.75
208,1083,1,30.0,"https://www.seloger.com/annonces/locations/appartement/paris-5eme-75/saint-victor/163352581.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,36.1
209,823,1,13.86,"https://www.seloger.com/annonces/locations/appartement/paris-4eme-75/arsenal/163997927.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,59.37950937950938
210,1100,1,25.0,"https://www.seloger.com/annonces/locations/appartement/paris-1er-75/saint-germain-l-auxerrois/164485215.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,44.0
211,979,1,19.0,"https://www.seloger.com/annonces/locations/appartement/paris-2eme-75/montorgueil-saint-denis/163822725.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,51.526315789473685
212,1150,1,20.0,"https://www.seloger.com/annonces/locations/appartement/paris-3eme-75/arts-et-metiers/164428171.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,57.5
213,1100,1,28.0,"https://www.seloger.com/annonces/locations/appartement/paris-2eme-75/montorgueil-saint-denis/163203971.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,39.285714285714285
214,1200,1,18.0,"https://www.seloger.com/annonces/locations/appartement/paris-4eme-75/saint-gervais/163827443.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,66.66666666666667
215,590,1,10.0,"https://www.seloger.com/annonces/locations/appartement/paris-6eme-75/saint-placide/161930101.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,59.0
216,1100,1,29.0,"https://www.seloger.com/annonces/locations/appartement/paris-1er-75/saint-germain-l-auxerrois/163139349.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,37.93103448275862
217,1150,1,35.0,"https://www.seloger.com/annonces/locations/appartement/paris-3eme-75/arts-et-metiers/164010683.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,32.857142857142854
218,1200,1,34.0,"https://www.seloger.com/annonces/locations/appartement/paris-1er-75/saint-germain-l-auxerrois/164314273.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,35.294117647058826
219,1160,2,37.0,"https://www.seloger.com/annonces/locations/appartement/paris-5eme-75/jardin-des-plantes/164498223.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,31.35135135135135
220,680,1,13.0,"https://www.seloger.com/annonces/locations/appartement/paris-2eme-75/sentier-bonne-nouvelle/164540753.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,52.30769230769231
221,838,1,20.0,"https://www.seloger.com/annonces/locations/appartement/paris-2eme-75/montorgueil-saint-denis/143259579.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,41.9
222,995,1,27.0,"https://www.seloger.com/annonces/locations/appartement/paris-4eme-75/arsenal/162616703.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,36.851851851851855
223,1200,2,30.07,"https://www.seloger.com/annonces/locations/appartement/paris-6eme-75/monnaie/162742921.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,39.906883937479215
224,795,1,19.51,"https://www.seloger.com/annonces/locations/appartement/paris-3eme-75/arts-et-metiers/164312267.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,40.7483341875961
225,1200,2,30.07,"https://www.seloger.com/annonces/locations/appartement/paris-6eme-75/monnaie/162742921.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,39.906883937479215
226,998,1,19.2,"https://www.seloger.com/annonces/locations/appartement/paris-4eme-75/arsenal/163678691.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,51.97916666666667
227,900,2,23.37,"https://www.seloger.com/annonces/locations/appartement/paris-2eme-75/sentier-bonne-nouvelle/164541119.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,38.51091142490372
228,785,1,21.1,"https://www.seloger.com/annonces/locations/appartement/paris-3eme-75/enfants-rouges/164557661.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,37.20379146919431
229,995,2,24.64,"https://www.seloger.com/annonces/locations/appartement/paris-1er-75/les-halles/163208489.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,40.381493506493506
230,900,1,23.96,"https://www.seloger.com/annonces/locations/appartement/paris-6eme-75/odeon/162084437.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,37.56260434056761
231,1100,1,20.0,"https://www.seloger.com/annonces/locations/appartement/paris-6eme-75/odeon/162052225.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,55.0
232,900,1,24.0,"https://www.seloger.com/annonces/locations/appartement/paris-6eme-75/odeon/164332615.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,37.5
233,695,1,12.0,"https://www.seloger.com/annonces/locations/appartement/paris-1er-75/les-halles/164310949.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,57.916666666666664
234,1180,1,26.0,"https://www.seloger.com/annonces/locations/appartement/paris-2eme-75/sentier-bonne-nouvelle/164409809.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,45.38461538461539
235,1180,1,26.0,"https://www.seloger.com/annonces/locations/appartement/paris-2eme-75/sentier-bonne-nouvelle/164313973.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,45.38461538461539
236,870,1,20.0,"https://www.seloger.com/annonces/locations/appartement/paris-3eme-75/arts-et-metiers/148463875.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,43.5
237,596,1,14.74,"https://www.seloger.com/annonces/locations/appartement/paris-5eme-75/jardin-des-plantes/163172745.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,40.43419267299864
238,950,1,20.0,"https://www.seloger.com/annonces/locations/appartement/paris-6eme-75/saint-germain-des-pres/162865037.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,47.5
239,890,1,23.0,"https://www.seloger.com/annonces/locations/appartement/paris-3eme-75/sainte-avoie/164503087.htm?projects=1&types=2,1&natures=1&places=[{ci:750101}|{ci:750102}|{ci:750103}|{ci:750104}|{ci:750105}|{ci:750106}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisCentre,38.69565217391305
